@relation 'AirQualityUCI_Weka-weka.filters.unsupervised.attribute.Add-NTEST-Clast-W1.0-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3,5,7,9-11,13'

@attribute DateTime date 'yyyy-MM-dd HH:mm:ss'
@attribute CO(GT) numeric
@attribute C6H6(GT) numeric
@attribute NOx(GT) numeric
@attribute NO2(GT) numeric
@attribute RH numeric

@data
'2004-10-19 06:00:00',2.15275,11.5,246.896735,113.091251,73.4
'2004-10-19 07:00:00',2.15275,21.7,246.896735,113.091251,74.7
'2004-10-19 08:00:00',2.15275,37.9,246.896735,113.091251,71.7
'2004-10-19 09:00:00',2.15275,30.1,246.896735,113.091251,68.4
'2004-10-19 10:00:00',2.15275,24.5,246.896735,113.091251,64.9
'2004-10-19 11:00:00',2.15275,25.2,246.896735,113.091251,63.8
'2004-10-19 12:00:00',2.15275,26.5,246.896735,113.091251,61.1
'2004-10-19 13:00:00',2.15275,19.6,246.896735,113.091251,58.1
'2004-10-19 14:00:00',2.15275,13.4,246.896735,113.091251,54
'2004-10-19 15:00:00',2.15275,15.3,246.896735,113.091251,53
'2004-10-19 16:00:00',2.15275,15.1,246.896735,113.091251,57.6
'2004-10-19 17:00:00',2.15275,21.1,246.896735,113.091251,60.8
'2004-10-19 18:00:00',2.15275,23.6,246.896735,113.091251,61.7
'2004-10-19 19:00:00',2.15275,25.7,246.896735,113.091251,62.2
'2004-10-19 20:00:00',2.15275,27.2,246.896735,113.091251,65.1
'2004-10-19 21:00:00',2.15275,24.4,246.896735,113.091251,69
'2004-10-19 22:00:00',2.15275,20.3,246.896735,113.091251,73.7
'2004-10-19 23:00:00',2.15275,14.8,246.896735,113.091251,71.3
'2004-10-20 00:00:00',2.15275,12.8,246.896735,113.091251,71.6
'2004-10-20 01:00:00',2.15275,10,246.896735,113.091251,69.7
'2004-10-20 02:00:00',2.15275,9.3,246.896735,113.091251,70.1
'2004-10-20 03:00:00',2.15275,9.3,246.896735,113.091251,74.5
'2004-10-20 04:00:00',2.15275,8.8,246.896735,113.091251,73.4
'2004-10-20 05:00:00',2.15275,10.2,246.896735,113.091251,74.6
'2004-10-20 06:00:00',2.15275,13.1,246.896735,113.091251,74.4
'2004-10-20 07:00:00',2.15275,26.1,246.896735,113.091251,73
'2004-10-20 08:00:00',2.15275,37.9,246.896735,113.091251,69.9
'2004-10-20 09:00:00',2.15275,26.2,246.896735,113.091251,66.1
'2004-10-20 10:00:00',2.15275,23.1,246.896735,113.091251,61.8
'2004-10-20 11:00:00',2.15275,26,246.896735,113.091251,64.6
'2004-10-20 12:00:00',2.15275,28.1,246.896735,113.091251,59.9
'2004-10-20 13:00:00',2.15275,28,246.896735,113.091251,56.9
'2004-10-20 14:00:00',2.15275,24.6,246.896735,113.091251,55.1
'2004-10-20 15:00:00',2.15275,22.4,246.896735,113.091251,54.5
'2004-10-20 16:00:00',4.7,30.9,652,167,57.7
'2004-10-20 17:00:00',8,43.7,895,194,58.9
'2004-10-20 18:00:00',7.7,40,826,172,61.8
'2004-10-20 19:00:00',6.8,35.9,648,134,65.9
'2004-10-20 20:00:00',6,30.1,629,130,67.7
'2004-10-20 21:00:00',4.7,22.3,529,113,69.2
'2004-10-20 22:00:00',3.4,17.7,405,99,69.6
'2004-10-20 23:00:00',3.9,19.5,461,109,68.3
'2004-10-21 00:00:00',4.4,22.3,486,105,69.7
'2004-10-21 01:00:00',3.3,15.4,335,91,70.3
'2004-10-21 02:00:00',2,9.3,210,77,71.7
'2004-10-21 03:00:00',1.5,6,246.896735,113.091251,69
'2004-10-21 04:00:00',2.15275,6.6,99,59,69.3
'2004-10-21 05:00:00',0.8,5.1,149,60,69.5
'2004-10-21 06:00:00',1.3,8.8,203,72,67.5
'2004-10-21 07:00:00',2.7,16.6,332,83,64.8
'2004-10-21 08:00:00',3.6,24.3,446,104,61.4
'2004-10-21 09:00:00',3.6,20.6,524,119,61.5
'2004-10-21 10:00:00',2.6,15.6,347,105,52.3
'2004-10-21 11:00:00',2,12.2,273,91,47.6
'2004-10-21 12:00:00',3.3,17.7,404,103,53.3
'2004-10-21 13:00:00',2.6,14.8,246.896735,113.091251,49.3
'2004-10-21 14:00:00',2.1,15,312,111,48.5
'2004-10-21 15:00:00',2.9,16.7,369,101,50
'2004-10-21 16:00:00',3,17.7,362,102,52.2
'2004-10-21 17:00:00',3.2,20.9,335,101,51
'2004-10-21 18:00:00',4.4,28.7,447,118,55.8
'2004-10-21 19:00:00',6,34.8,576,120,59.4
'2004-10-21 20:00:00',5,27.5,486,107,58.7
'2004-10-21 21:00:00',4.3,24.9,439,104,62.2
'2004-10-21 22:00:00',4.3,24.2,462,91,67.1
'2004-10-21 23:00:00',4.2,22.2,441,91,69.2
'2004-10-22 00:00:00',2.2,13.2,223,74,68.5
'2004-10-22 01:00:00',1.3,7.9,126,63,68.6
'2004-10-22 02:00:00',1,5.9,116,57,70.6
'2004-10-22 03:00:00',0.7,4.1,246.896735,113.091251,67.3
'2004-10-22 04:00:00',2.15275,4.6,125,48,71.3
'2004-10-22 05:00:00',0.9,5.8,198,49,74.4
'2004-10-22 06:00:00',1,6.5,185,55,69.2
'2004-10-22 07:00:00',2.8,19.5,425,78,69.4
'2004-10-22 08:00:00',4.1,28,465,91,66.7
'2004-10-22 09:00:00',2.9,18.7,341,88,60.6
'2004-10-22 10:00:00',2.7,18.3,316,83,59.9
'2004-10-22 11:00:00',2.1,14.3,241,81,54.5
'2004-10-22 12:00:00',2.4,16.5,266,83,55.4
'2004-10-22 13:00:00',3.8,22.9,412,111,51.9
'2004-10-22 14:00:00',3.7,22.3,394,112,49.1
'2004-10-22 15:00:00',3.7,22,365,112,49.8
'2004-10-22 16:00:00',5.5,27.7,548,137,48.6
'2004-10-22 17:00:00',5.4,29.8,494,152,48.9
'2004-10-22 18:00:00',8.4,40,686,163,54.3
'2004-10-22 19:00:00',6.8,35.1,556,135,58.1
'2004-10-22 20:00:00',4.5,25.5,467,119,62.5
'2004-10-22 21:00:00',2.5,13.7,297,91,66.1
'2004-10-22 22:00:00',1.6,9.7,164,74,65.7
'2004-10-22 23:00:00',1.7,9.8,196,73,68.1
'2004-10-23 00:00:00',1.7,10.1,201,71,66.7
'2004-10-23 01:00:00',1.1,6,132,57,67.5
'2004-10-23 02:00:00',1,6,146,51,70
'2004-10-23 03:00:00',0.8,4.6,246.896735,113.091251,68.1
'2004-10-23 04:00:00',2.15275,4,94,42,66.9
'2004-10-23 05:00:00',0.7,4.6,127,43,72.1
'2004-10-23 06:00:00',1.2,7.6,217,52,72.3
'2004-10-23 07:00:00',2.3,13.6,394,65,74.8
'2004-10-23 08:00:00',3,16,511,69,72.8
'2004-10-23 09:00:00',3.3,18.9,523,91,65.8
'2004-10-23 10:00:00',2.8,15.7,471,92,61.4
'2004-10-23 11:00:00',3,16.2,441,102,57.5
'2004-10-23 12:00:00',3.4,19.4,414,118,52.4
'2004-10-23 13:00:00',3,16.9,317,111,50.8
'2004-10-23 14:00:00',2.3,12.5,230,101,47.1
'2004-10-23 15:00:00',3.1,15.8,365,119,44.2
'2004-10-23 16:00:00',3,16,360,115,43
'2004-10-23 17:00:00',3.3,16.3,420,120,48.3
'2004-10-23 18:00:00',4,21,475,115,57.9
'2004-10-23 19:00:00',4.6,23.1,526,118,63.6
'2004-10-23 20:00:00',4.1,17.7,460,117,67.7
'2004-10-23 21:00:00',2.3,12.2,255,96,69.3
'2004-10-23 22:00:00',2.6,14.6,283,89,70.5
'2004-10-23 23:00:00',2.6,13.1,271,84,69.5
'2004-10-24 00:00:00',2.9,15.5,315,97,70.1
'2004-10-24 01:00:00',2.1,11.8,227,68,70.7
'2004-10-24 02:00:00',2.1,10.9,243,66,71.4
'2004-10-24 03:00:00',1.5,8.4,246.896735,113.091251,71.1
'2004-10-24 04:00:00',2.15275,7,142,51,73.8
'2004-10-24 05:00:00',1.4,8.6,139,48,75.4
'2004-10-24 06:00:00',1.2,7.5,182,47,78.4
'2004-10-24 07:00:00',1.5,8.1,196,48,76.6
'2004-10-24 08:00:00',0.9,4.8,108,45,66.7
'2004-10-24 09:00:00',1.4,7.8,175,59,70
'2004-10-24 10:00:00',2.1,9.7,266,84,61.7
'2004-10-24 11:00:00',1.6,8.4,179,72,50.4
'2004-10-24 12:00:00',1.5,7.6,154,68,49.1
'2004-10-24 13:00:00',1.1,5.9,95,52,46.7
'2004-10-24 14:00:00',1.4,7.4,151,70,47.9
'2004-10-24 15:00:00',2,10.1,230,90,48
'2004-10-24 16:00:00',2,9.7,239,87,44.9
'2004-10-24 17:00:00',2.5,11.8,306,99,50.1
'2004-10-24 18:00:00',4.3,20.3,472,128,57.6
'2004-10-24 19:00:00',5.2,24.3,532,127,62.9
'2004-10-24 20:00:00',3.4,15.6,375,99,63
'2004-10-24 21:00:00',1.3,7.3,147,72,63.4
'2004-10-24 22:00:00',1.2,7.1,118,62,65.8
'2004-10-24 23:00:00',1.7,9,181,62,71.5
'2004-10-25 00:00:00',1.7,8.9,209,63,72.4
'2004-10-25 01:00:00',1.4,7.2,167,56,75.4
'2004-10-25 02:00:00',0.9,4.4,112,44,75.5
'2004-10-25 03:00:00',0.7,4.1,246.896735,113.091251,79
'2004-10-25 04:00:00',2.15275,4.3,108,37,78.6
'2004-10-25 05:00:00',0.9,5.9,181,48,76.9
'2004-10-25 06:00:00',1.2,7.2,253,59,79.6
'2004-10-25 07:00:00',3.2,18.5,521,77,76.3
'2004-10-25 08:00:00',4.4,25,649,88,74.3
'2004-10-25 09:00:00',3.5,18.8,516,111,66.3
'2004-10-25 10:00:00',3.2,19.5,487,114,60.2
'2004-10-25 11:00:00',3,18.2,529,108,66.2
'2004-10-25 12:00:00',3.5,20,565,111,63.9
'2004-10-25 13:00:00',4,24.8,558,126,59.4
'2004-10-25 14:00:00',3.8,23.1,568,117,60.9
'2004-10-25 15:00:00',4.2,25.5,605,119,60.9
'2004-10-25 16:00:00',5,32,666,125,62
'2004-10-25 17:00:00',7.9,46.3,814,158,61.9
'2004-10-25 18:00:00',8.4,44.5,860,149,64.9
'2004-10-25 19:00:00',8,41,820,136,68.6
'2004-10-25 20:00:00',6.4,32.5,742,112,71.4
'2004-10-25 21:00:00',3.5,19.1,492,87,73.4
'2004-10-25 22:00:00',3.5,19.6,464,82,75.6
'2004-10-25 23:00:00',1.9,10.7,258,67,70.4
'2004-10-26 00:00:00',2.2,12.2,311,68,76.1
'2004-10-26 01:00:00',1.6,8,231,60,74.9
'2004-10-26 02:00:00',1,5.5,127,48,78.5
'2004-10-26 03:00:00',1,5.5,246.896735,113.091251,79
'2004-10-26 04:00:00',2.15275,4.3,124,42,77.9
'2004-10-26 05:00:00',0.9,5.9,138,46,79.4
'2004-10-26 06:00:00',1.4,8.6,228,54,77
'2004-10-26 07:00:00',3,18.7,383,82,75.9
'2004-10-26 08:00:00',4.5,25,581,93,75.9
'2004-10-26 09:00:00',3.8,19.6,545,95,70.6
'2004-10-26 10:00:00',3.4,20.8,593,120,67.6
'2004-10-26 11:00:00',3.5,20.1,602,132,62
'2004-10-26 12:00:00',4.4,26.7,624,146,54.5
'2004-10-26 13:00:00',4,23.6,546,157,47.1
'2004-10-26 14:00:00',4.5,26.4,597,158,48.3
'2004-10-26 15:00:00',5.3,30.9,688,175,50
'2004-10-26 16:00:00',5.8,32.8,760,166,55
'2004-10-26 17:00:00',8.4,45.9,918,187,58.7
'2004-10-26 18:00:00',9.5,52.1,952,180,61.5
'2004-10-26 19:00:00',6.2,36.6,685,134,61
'2004-10-26 20:00:00',5,24,561,127,58.3
'2004-10-26 21:00:00',2.1,9.8,239,95,57.4
'2004-10-26 22:00:00',1.4,7.9,175,79,63.7
'2004-10-26 23:00:00',1.6,7.5,169,78,78.8
'2004-10-27 00:00:00',2,9.2,215,80,80.5
'2004-10-27 01:00:00',1.2,5.7,115,67,81.3
'2004-10-27 02:00:00',0.8,4.4,94,61,81
'2004-10-27 03:00:00',0.6,3.9,246.896735,113.091251,81.8
'2004-10-27 04:00:00',2.15275,3.1,80,51,81
'2004-10-27 05:00:00',0.7,5.1,132,56,81.3
'2004-10-27 06:00:00',1.7,10.5,295,68,78.8
'2004-10-27 07:00:00',3.4,20.6,517,101,75.7
'2004-10-27 08:00:00',4.9,28.5,555,119,74.8
'2004-10-27 09:00:00',2.7,12.7,429,108,74
'2004-10-27 10:00:00',3.2,16.1,561,132,65.4
'2004-10-27 11:00:00',2.7,14.9,427,130,57.9
'2004-10-27 12:00:00',3.2,16.8,445,129,58.6
'2004-10-27 13:00:00',4.1,21.8,538,117,67.1
'2004-10-27 14:00:00',3.6,18.6,556,119,76.2
'2004-10-27 15:00:00',2.8,14.5,370,113,69.7
'2004-10-27 16:00:00',2.1,13.4,257,102,65.3
'2004-10-27 17:00:00',2.4,15.8,266,101,63.3
'2004-10-27 18:00:00',3.6,20.7,403,116,66.4
'2004-10-27 19:00:00',2.6,16.6,275,101,67.5
'2004-10-27 20:00:00',2.8,15.3,338,94,71.4
'2004-10-27 21:00:00',1.4,8,176,75,71.2
'2004-10-27 22:00:00',1.1,5.8,159,69,69.9
'2004-10-27 23:00:00',1.3,7,147,60,75.9
'2004-10-28 00:00:00',0.9,4.5,99,58,72
'2004-10-28 01:00:00',1,5.2,98,51,76.3
'2004-10-28 02:00:00',0.9,4.4,109,45,78.7
'2004-10-28 03:00:00',0.7,4.2,246.896735,113.091251,79.7
'2004-10-28 04:00:00',2.15275,3.8,112,41,79.9
'2004-10-28 05:00:00',0.8,5.2,163,48,78
'2004-10-28 06:00:00',1.6,10,326,61,77.2
'2004-10-28 07:00:00',3.4,20,640,88,76.4
'2004-10-28 08:00:00',4.4,25.8,736,102,76.4
'2004-10-28 09:00:00',3.5,20,667,97,73.8
'2004-10-28 10:00:00',3.4,20.6,677,116,66.3
'2004-10-28 11:00:00',2.4,12.2,425,112,58.1
'2004-10-28 12:00:00',2.3,13.1,349,101,57.3
'2004-10-28 13:00:00',2.6,14.5,332,99,53.6
'2004-10-28 14:00:00',2.9,17.5,412,113,55.6
'2004-10-28 15:00:00',4.4,25.9,631,122,63
'2004-10-28 16:00:00',5,26.6,677,139,61.9
'2004-10-28 17:00:00',6.5,35.3,761,149,64
'2004-10-28 18:00:00',5.9,28.2,650,136,66.7
'2004-10-28 19:00:00',2.7,14.2,262,103,64.5
'2004-10-28 20:00:00',2.5,12.4,292,112,64
'2004-10-28 21:00:00',1.5,6.6,177,88,60.8
'2004-10-28 22:00:00',1,4.8,103,63,60.4
'2004-10-28 23:00:00',1.2,5.4,127,69,62.6
'2004-10-29 00:00:00',1,4.3,119,65,64.9
'2004-10-29 01:00:00',0.8,2.9,83,50,74.7
'2004-10-29 02:00:00',0.6,2.5,65,43,73.8
'2004-10-29 03:00:00',0.6,2.2,246.896735,113.091251,73.5
'2004-10-29 04:00:00',2.15275,2.7,84,56,76.6
'2004-10-29 05:00:00',1.1,6.1,200,69,76.4
'2004-10-29 06:00:00',1.3,7.7,242,91,71.6
'2004-10-29 07:00:00',2.9,15.9,366,111,66.9
'2004-10-29 08:00:00',3.7,22.8,404,124,64.7
'2004-10-29 09:00:00',3,16.6,429,119,61.8
'2004-10-29 10:00:00',1.4,8.4,169,77,57.7
'2004-10-29 11:00:00',2.6,13.9,419,101,81
'2004-10-29 12:00:00',4.2,24.9,603,116,86.5
'2004-10-29 13:00:00',5.1,22.4,589,137,82.2
'2004-10-29 14:00:00',5.5,26.1,706,163,82.2
'2004-10-29 15:00:00',4.5,18.1,592,144,79.1
'2004-10-29 16:00:00',2.7,13.9,305,118,75.4
'2004-10-29 17:00:00',3.1,18.5,371,135,72.3
'2004-10-29 18:00:00',4.2,20.9,465,129,73.3
'2004-10-29 19:00:00',3.1,12.9,390,128,74.9
'2004-10-29 20:00:00',1.7,6.7,227,103,70.4
'2004-10-29 21:00:00',1.8,7,284,116,76.3
'2004-10-29 22:00:00',1.7,7.3,211,95,77.9
'2004-10-29 23:00:00',2.1,9.1,297,107,79.3
'2004-10-30 00:00:00',2.4,9.9,351,108,79.9
'2004-10-30 01:00:00',1.8,6.9,259,94,80.6
'2004-10-30 02:00:00',1.5,6.5,214,84,81.4
'2004-10-30 03:00:00',1.4,5.9,246.896735,113.091251,81.5
'2004-10-30 04:00:00',2.15275,5.4,173,72,79.8
'2004-10-30 05:00:00',1,5.4,192,76,79.7
'2004-10-30 06:00:00',1.4,7.8,237,82,79
'2004-10-30 07:00:00',2.4,13.6,413,94,79.8
'2004-10-30 08:00:00',3.1,15.4,455,102,79.9
'2004-10-30 09:00:00',3,14.4,493,106,79.3
'2004-10-30 10:00:00',2.7,14.3,482,108,76.6
'2004-10-30 11:00:00',4,20.3,599,152,64.4
'2004-10-30 12:00:00',3.7,18.7,481,160,60.8
'2004-10-30 13:00:00',3.4,17.3,406,133,61.1
'2004-10-30 14:00:00',3.4,16.9,419,147,57.3
'2004-10-30 15:00:00',3.2,16.4,387,135,58.3
'2004-10-30 16:00:00',3.9,19.1,461,135,61.6
'2004-10-30 17:00:00',3.7,18.7,493,129,64.3
'2004-10-30 18:00:00',4.3,22.4,532,117,68
'2004-10-30 19:00:00',4.9,25.3,581,116,67.4
'2004-10-30 20:00:00',4,17.7,494,109,65.8
'2004-10-30 21:00:00',2.8,13.8,392,96,64.8
'2004-10-30 22:00:00',2.4,10.2,311,90,66.7
'2004-10-30 23:00:00',1.9,8.6,236,82,70
'2004-10-31 00:00:00',2,7.9,270,86,70.4
'2004-10-31 01:00:00',1.5,5.7,199,72,68.6
'2004-10-31 02:00:00',1.3,6.4,146,61,68.2
'2004-10-31 03:00:00',1,4.6,246.896735,113.091251,68.4
'2004-10-31 04:00:00',2.15275,2.7,74,45,74.2
'2004-10-31 05:00:00',0.5,2.1,55,37,71.3
'2004-10-31 06:00:00',0.4,1.2,43,31,79
'2004-10-31 07:00:00',0.4,1.4,46,30,71.2
'2004-10-31 08:00:00',0.9,4.6,139,41,70.7
'2004-10-31 09:00:00',1.3,5.7,169,64,74.1
'2004-10-31 10:00:00',2.1,10.6,254,74,64.4
'2004-10-31 11:00:00',2.4,11,303,77,64.6
'2004-10-31 12:00:00',2,8.6,259,83,57.4
'2004-10-31 13:00:00',1.8,8.8,226,71,67
'2004-10-31 14:00:00',1.5,7.5,161,62,65.7
'2004-10-31 15:00:00',1.6,11.6,182,62,63.9
'2004-10-31 16:00:00',2.2,10.1,289,79,62.3
'2004-10-31 17:00:00',2.3,10.8,340,93,63.2
'2004-10-31 18:00:00',6.6,30.3,544,106,66.6
'2004-10-31 19:00:00',4.7,22.4,543,100,70.3
'2004-10-31 20:00:00',4.1,20.6,501,89,70.9
'2004-10-31 21:00:00',4.1,17.5,521,83,73.2
'2004-10-31 22:00:00',2.7,13.9,352,76,73.7
'2004-10-31 23:00:00',2.6,13.6,321,68,72.6
'2004-11-01 00:00:00',3.2,15.9,318,69,71.3
'2004-11-01 01:00:00',3.7,17.8,338,77,71.1
'2004-11-01 02:00:00',3.5,16.7,353,68,73.2
'2004-11-01 03:00:00',3,16,246.896735,113.091251,75.8
'2004-11-01 04:00:00',2.15275,16.9,291,52,77.9
'2004-11-01 05:00:00',2.7,15,279,49,78.1
'2004-11-01 06:00:00',1.8,9.6,200,45,74.7
'2004-11-01 07:00:00',1.3,7.8,180,51,75.1
'2004-11-01 08:00:00',1.5,8.7,213,51,75.6
'2004-11-01 09:00:00',1.9,9.8,266,62,71.1
'2004-11-01 10:00:00',2.2,12.4,247,74,61.3
'2004-11-01 11:00:00',2.6,13.9,326,88,56
'2004-11-01 12:00:00',2.7,12.5,319,90,56.1
'2004-11-01 13:00:00',2.5,10.9,320,91,68.2
'2004-11-01 14:00:00',1.5,6.5,174,64,70.8
'2004-11-01 15:00:00',2,9.4,216,72,66.3
'2004-11-01 16:00:00',3.1,15.3,376,88,65
'2004-11-01 17:00:00',3.7,16.4,496,110,65.6
'2004-11-01 18:00:00',4,19.8,523,95,72.7
'2004-11-01 19:00:00',4.1,15.8,465,91,67.3
'2004-11-01 20:00:00',3.1,14.5,407,94,66.3
'2004-11-01 21:00:00',3.2,14.7,412,86,71.6
'2004-11-01 22:00:00',3.2,15.3,403,79,75.3
'2004-11-01 23:00:00',2.7,13,357,71,75.8
'2004-11-02 00:00:00',2.3,10.5,259,62,76.3
'2004-11-02 01:00:00',1.6,7.6,227,56,76.4
'2004-11-02 02:00:00',1.1,4.8,147,49,74.8
'2004-11-02 03:00:00',0.7,3.1,246.896735,113.091251,74.5
'2004-11-02 04:00:00',2.15275,2.6,72,38,74
'2004-11-02 05:00:00',0.6,2.7,96,35,73.2
'2004-11-02 06:00:00',0.5,3,73,37,69.3
'2004-11-02 07:00:00',1.5,8.7,309,56,76.3
'2004-11-02 08:00:00',3.4,20.7,607,85,72.8
'2004-11-02 09:00:00',4.4,25.2,562,112,57.9
'2004-11-02 10:00:00',4.4,23.6,560,107,60.2
'2004-11-02 11:00:00',5.8,32.9,844,151,56.6
'2004-11-02 12:00:00',4.9,25.6,667,151,50
'2004-11-02 13:00:00',5.1,31.2,583,150,45.6
'2004-11-02 14:00:00',7.5,37.9,726,190,49.7
'2004-11-02 15:00:00',5.8,32.3,674,168,50.6
'2004-11-02 16:00:00',5.9,31.5,544,127,50.7
'2004-11-02 17:00:00',6.8,38,715,140,56
'2004-11-02 18:00:00',7.9,44.1,789,158,62.1
'2004-11-02 19:00:00',8,44.9,737,121,65.3
'2004-11-02 20:00:00',9.2,48.2,859,119,67.5
'2004-11-02 21:00:00',5.9,29.1,668,96,68.6
'2004-11-02 22:00:00',3.7,19.1,454,77,70.8
'2004-11-02 23:00:00',2.6,13.9,337,66,68.8
'2004-11-03 00:00:00',1.1,6.8,127,56,61.1
'2004-11-03 01:00:00',2.6,13.2,281,62,71.5
'2004-11-03 02:00:00',2.2,10.7,252,58,73.2
'2004-11-03 03:00:00',0.9,4.1,246.896735,113.091251,71.7
'2004-11-03 04:00:00',2.15275,2.9,65,37,74.4
'2004-11-03 05:00:00',0.5,2.7,69,35,71.9
'2004-11-03 06:00:00',0.7,4.3,151,50,70.5
'2004-11-03 07:00:00',1.3,8,231,64,70.1
'2004-11-03 08:00:00',2.2,15.5,297,75,62.5
'2004-11-03 09:00:00',3.7,23.8,515,101,58.4
'2004-11-03 10:00:00',3.7,21,499,94,49.1
'2004-11-03 11:00:00',3.4,19.3,445,95,42.8
'2004-11-03 12:00:00',3.4,19.7,464,124,43.5
'2004-11-03 13:00:00',2.6,13.2,298,86,43.6
'2004-11-03 14:00:00',2.5,13,266,79,42.5
'2004-11-03 15:00:00',2.5,12.9,323,87,43.7
'2004-11-03 16:00:00',2.7,15.1,352,94,46.2
'2004-11-03 17:00:00',3.2,16.3,372,107,47.6
'2004-11-03 18:00:00',3.7,20.5,383,107,51.4
'2004-11-03 19:00:00',4.6,24.4,455,117,53.1
'2004-11-03 20:00:00',3.3,18.7,355,97,55.2
'2004-11-03 21:00:00',2.4,12.7,267,90,57.7
'2004-11-03 22:00:00',2.8,15.6,308,86,63
'2004-11-03 23:00:00',2.7,14.2,313,77,67.6
'2004-11-04 00:00:00',1.8,9.9,216,66,69
'2004-11-04 01:00:00',1.1,6.3,137,57,65.5
'2004-11-04 02:00:00',1.2,5.2,140,55,70.8
'2004-11-04 03:00:00',0.8,4.2,246.896735,113.091251,72.9
'2004-11-04 04:00:00',0.6,2.9,94,40,68.1
'2004-11-04 05:00:00',0.5,2.6,79,40,73.5
'2004-11-04 06:00:00',0.7,4.7,156,46,73.5
'2004-11-04 07:00:00',0.8,5.1,153,53,68
'2004-11-04 08:00:00',3.5,22.2,464,84,72.2
'2004-11-04 09:00:00',3.6,23.3,435,88,65.4
'2004-11-04 10:00:00',2.15275,26.3,683,143,56
'2004-11-04 11:00:00',2.15275,19.7,523,130,48
'2004-11-04 12:00:00',2.15275,17.4,460,120,49.8
'2004-11-04 13:00:00',2.15275,20.2,417,139,47.4
'2004-11-04 14:00:00',2.15275,24.4,486,139,42.8
'2004-11-04 15:00:00',2.15275,24.5,512,156,43.3
'2004-11-04 16:00:00',2.15275,24.8,595,143,45.5
'2004-11-04 17:00:00',2.15275,45.9,1052,186,53.9
'2004-11-04 18:00:00',8.7,47.5,1014,171,61.1
'2004-11-04 19:00:00',5.8,33,633,124,63.7
'2004-11-04 20:00:00',4.3,27.2,485,97,66.1
'2004-11-04 21:00:00',3.6,21.8,480,92,69
'2004-11-04 22:00:00',3.9,21.3,572,96,72
'2004-11-04 23:00:00',2.4,13.3,345,74,70.6
'2004-11-05 00:00:00',1.6,8.8,195,65,69.5
'2004-11-05 01:00:00',1.8,9.2,213,62,68.5
'2004-11-05 02:00:00',1.5,7.6,216,59,73.3
'2004-11-05 03:00:00',0.7,3.6,246.896735,113.091251,66.8
'2004-11-05 04:00:00',0.5,2.8,73,41,71
'2004-11-05 05:00:00',0.4,2.2,67,38,67.9
'2004-11-05 06:00:00',0.5,3.4,96,43,69.3
'2004-11-05 07:00:00',0.8,5.7,162,52,69.6
'2004-11-05 08:00:00',2,16.3,305,75,70.1
'2004-11-05 09:00:00',6.2,37.9,725,118,69.3
'2004-11-05 10:00:00',4.5,25.5,658,126,58.3
'2004-11-05 11:00:00',4.6,24.2,710,151,55.5
'2004-11-05 12:00:00',3.3,20.9,445,107,56.3
'2004-11-05 13:00:00',3.6,22.1,455,114,53.1
'2004-11-05 14:00:00',4.4,25,524,125,49
'2004-11-05 15:00:00',4.3,26.4,527,138,44
'2004-11-05 16:00:00',5,29.8,601,144,43.6
'2004-11-05 17:00:00',8.1,45,1001,180,54.2
'2004-11-05 18:00:00',8,42.8,852,154,60.9
'2004-11-05 19:00:00',3.6,22.4,370,105,61.4
'2004-11-05 20:00:00',2.9,15.9,348,98,63.2
'2004-11-05 21:00:00',2.7,14.3,361,93,64.4
'2004-11-05 22:00:00',1.9,10.7,255,76,67.5
'2004-11-05 23:00:00',1.3,7.6,162,69,66.9
'2004-11-06 00:00:00',1.2,6.7,166,66,66.5
'2004-11-06 01:00:00',1.8,9,247,76,71.2
'2004-11-06 02:00:00',1.9,9,255,73,73.3
'2004-11-06 03:00:00',1.5,7,246.896735,113.091251,72.8
'2004-11-06 04:00:00',0.9,4.3,129,54,70.8
'2004-11-06 05:00:00',0.5,2.8,83,44,64.5
'2004-11-06 06:00:00',0.6,3.7,114,45,72.3
'2004-11-06 07:00:00',1.1,6.3,233,58,76.6
'2004-11-06 08:00:00',2.8,14.5,448,87,74.2
'2004-11-06 09:00:00',2.9,16.4,455,97,69.8
'2004-11-06 10:00:00',1.7,10.9,254,80,61.3
'2004-11-06 11:00:00',2.3,14.1,313,82,56.7
'2004-11-06 12:00:00',3.3,17.1,490,112,57
'2004-11-06 13:00:00',3.5,19.4,496,121,59.3
'2004-11-06 14:00:00',3.8,20.9,514,132,54.8
'2004-11-06 15:00:00',3.4,17.7,454,141,54.2
'2004-11-06 16:00:00',3.8,19.8,507,130,57.1
'2004-11-06 17:00:00',3.6,19.5,474,113,58.7
'2004-11-06 18:00:00',3.5,17,404,101,59.6
'2004-11-06 19:00:00',2.8,14.6,356,91,58.4
'2004-11-06 20:00:00',2.5,12,345,90,58.9
'2004-11-06 21:00:00',3.1,13.3,395,90,57.4
'2004-11-06 22:00:00',1.8,7.9,249,83,59.2
'2004-11-06 23:00:00',1.6,7.9,197,73,59.1
'2004-11-07 00:00:00',1.9,7.5,224,80,60.4
'2004-11-07 01:00:00',2,8.4,231,87,60.7
'2004-11-07 02:00:00',1.4,6.9,177,79,59.4
'2004-11-07 03:00:00',1.2,4.6,246.896735,113.091251,59.2
